,13,GIRIBE,,,KILIMANJARO SEC,,,,,
,14,GOD JOPE,,,KITABAYE SEC  (IN DESIGN),, ,,,
,15,GOD KWERU,,,KODILA SEC (COMMMTTED-IN DESIGN),,,,,
,16,GOT KOCHOLA,,,KOKACH SEC (WIP),,,,,
,17,KABABU,,,KORUA SEC (COMMIRRED-IN DESIGN),,,,,
,18,KAHESRON,,,KOWINO SEC (WIP),,, ,,
,19,"KAKRAO ""B""(WIP)",,,KWA MIXED,,, ,,
,20,KALANGI TC (BADEA),,,LICHOTA KOJWANG SCH(WIP),,, ,,
,21,KILIMANJARO MKT,,,MACHICHA SEC (COMMMITTED-IN DESIGN),,,,,
,22,KISINDI MKT(WIP),,,MAGINA,,,,,
,23,KODIT,,,MAGONGO GIRIBE,,,,,
,24,KOKWERU MKT (BADEA),,,MAGOTO SEC (IN DESIGN),,,,,
,25,KWERU,,,MALERA,,,,,
,26,MAGINA,,,MAPERA SEC(WIP),,,,,
,27,MAGONGO MKT (WIP),,,MARANATHA SEC (WIP),, ,,,
,28,MANYERA,,,MASARA SEC,,,,,
,29,MASARA,,,MIDOTI SEC ,, ,,,
,30,MIGORI  DIST. HQ.,,,MIGORI BOYS,, ,,,
,31,MIKUORO,,,MOI SUBA GIRLS,, , ,,
,32,MWACHE MKT ,,,MWACHI SEC ,, , ,,
,33,NAMBAKA HEZRON,,,NGEGE POLY.,,,,,
,34,NYABISAWA,,,NYABISAWA GIRLS,,,,,
,35,NYADUONG',,,NYADUONG',, ,,,
,36,NYAILING'A,,,NYAMILU SEC (WIP),, ,,,
,37,NYAMILU MKT (WIP),,,NYAMONGO SEC (IN DESIGN),,,,,
,38,NYAMTEMBE,,,NYAMWARE SCH( WIP),,,,,
,39,NYAROMBO,,,NYANGUBO ,, ,,,
,40,NYARONGI,,,NYARONGI (ON SUPPLY),, ,,,
,41,NYASARE,,,NYASARE SCH.(WIP),,,,,
,42,NYASOKO,,,NYIKENDO GIRLS,, ,,,
,43,NYIKENDO,,,OGWETHI(WIP),, ,,,
,44,OGWEDHI(WIP),,,ORUBA MIXED,, ,,,
,45,ONDONG' MKT (WIP),,,OSINGO MIXED,,,,,
,46,OPASI,,,OTACHO POLY ,,,,,
,47,PINY OWACHO/OYIE,,,OWICH SEC (COMMMITTED-IN DESIGN),,,,,
,48,RABUOR,,,PINY OYIE MACHINA SEC,,,,,
,49,SAGEGI,,,RADIENYA GIRLS SEC(UNDER CONSTRUCTION),,,,,
,50,SANGLA,,,RAHA SEC,,,,,
,51,STANCOM (ALLIANCE ONE TOBACCO (UNDER CONSTRUCTION),,,SAGEGI SEC(WIP),,,,,
,52,WANG'CHIENG/DOSA MKT(WIP),,,SANGLA  SEC,,,,,
,53,WASIO,,,ST.PETERS ABWAO MIXED,,,,,
,54,,,,THARAGA  SCH(WIP),,,,,
,55,,,,UGARI SEC (WIP),,,,,
,56,,,,WARISIA SEC (WIP),,,,,
,57,,,,WASIO,,,,,
,58,,,,WIN SEC,,,,,
,TOTAL,53,,,58,, ,12,,
MIGORI CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
,1,EKO,,4.9,,,,,,
,2,KIPINGI  ,,5.1,,,,,,
,3,KOPANGA,,7.4,,,,,,
,4,MAGACHA,,1.9,,,,,,
,5,NAMBA KOLOO,,1.2,,,,,,
,6,ORE POLICE POST &PRY,,9.9,,,,,,
,7,REMO (KISINDI),,,,,,,,
,8,WITHARAGA(MAPERA),,,,,,,,
,9,WUOTH OGIK,,,,,,,,
,TOTAL,9,,30.4,0,,0,0,,0
,SUMMARY ,,,,,,,,,
, , ,,,NO,, ,PERCENTAGE,,
, ,TOTAL FACILITIES   ,,,132,, , ,,
, ,ELECTRIFIED,,,123,, ,93%,,
, ,UNELECTRIFIED,,,9,, ,7%,,
NYATIKE CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
,1,AGENGA,,,AGENGA SEC,,,AGENGA DISP.,,
,2,ALENDO,,,AMOYO SEC,,,AROMBE DISP.,,
,3,ANGUGO,,,BANDE GIRLS,,,KABUTO DISP.,,
,4,AYEGO,,,BISHOP OTIENO TIANYS (IN DESIGN),,,KITUKA(IN DESIGN),,
,5,BANDE,,,GOD-BIM OTATI SEC(WIP),,,KOMBATO HC,,
,6,BONDO KOSIEMO,,,KANGA ONDITI (IN DESIGN),,,MATOSO DISP(IN DESIGN),,
,7,CUSTOMS,,,KIBUON-SOTA RANGENYA SCHOOL,,,MUHURU H/C,,
,8,DIRUMA MKT,,,KIMAI SEC  (IN DESIGN),,,NDERUMA HC,,
,9,GOD BIM(WIP),,,KIRANDA GIRLS,,,NYANDAGO DISP.,,
,10,GOD JOPE,,,LWANDA MAGWAR,,,OBWARE DISP(IN DESIGN).,,
,11,GOD KEYO(WIP),,,MACALDER POLY.,,,OLASI DISP.,,
,12,GOGO,,,MIKEI SEC (WIP),,,OTHOCH RAKUOM DISP.,,
,13,KABOBO MKT(WIP),,,NYANGERE (IN DESIGN),,,OTHORA H/C,,
,14,KABUTO,,,NYATUORO (IN DESIGN),,,RIAT DISP.,,
,15,KALANGI(WIP),,,OKENGE (WB),,,SENYE,,
,16,KANGA ONDITI,,,ORANGO SCHOOL MAJAWA,,,SORI H/C,,
,17,KIRANDA,,,OSIRI ,,,TAGACHE H/C,,
,18,KOGORE(WIP),,,OTATI SEC (WIP),,,THIMLICH OHINGA DISP.,,
,19,KOKWERU,,,RABWAO MIXED(WIP),,,WATH ONGER DISP(IN DESIGN).,,
,20,KOLANYA ,,,SORI SEC,,,,,
,21,LIDHA,,,SOTA RANGENYA SCHOOL,,,,,
,22,LWANDA KONYANGO,,,ST. JOSEPH'S MODI,,,,,
,23,MACALDER ,,,ST.MICHAELS NYANDEMA,,,,,
,24,MARIBA,,,ST.MONICAS BONDO KOSIEMO (IN DESIGN),,,,,
,25,MIKUYU,,,UNGOE MIXED SEC(IN DESIGN),,,,,
,26,MUHURU BAY DIV. HQ.,,,,,,,,
,27,NAMBA KALANGE,,,,,,,,
,28,NAMBA KODERO,,,,,,,,
,29,NDIWA,,,,,,,,
,30,NGIRA-RIAT NYASOKO,,,,,,,,
,31,NYAKORE,,,,,,,,
,32,NYAKWERI,,,,,,,,
,33,NYAMANGA BEACH,,,,,,,,
,34,NYANDEMA,,,,,,,,
,35,OCHUMA,,,,,,,,
,36,ODIYO,,,,,,,,
,37,OKENGE,,,,,,,,
,38,OLASI,,,,,,,,
,39,ONGOCHE,,,,,,,,
,40,ONINDO OOKO BOREHOLE,,,,,,,,
,,AROMBE,,,,,,,,
,41,OSIRI,,,,,,,,
,42,OTATI MKT,,,,,,,,
,43,OTHOCH RAKUOM(WIP),,,,,,,,
,44,OTHORA,,,,,,,,
,45,SENTA-ALOMA,,,,,,,,
,46,SORI ,,,,,,,,
,,MATOSO(IN DESIGN),,,,,,,,
,47,TAGACHE,,,,,,,,
,48,TANGANYIKA (WIP),,,,,,,,
,49,THIMILICH,,,,,,,,
,50,TUK,,,,,,,,
,TOTAL,50,,,23,,,19,,
NYATIKE CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST ,SEC SCHOOLS/POLY,,COST ,HEALTH CENTRES,,COST 
,1,DEPE,,6.7,,,,,,
,2,DUNGA,,2.4,,,,,,
,3,GOT ORANGO,,2.9,,,,,,
,4,KADEM DUNGA,,3.5,,,,,,
,5,KOBACHA,,10.3,,,,,,
,6,KOBADIA,,12.8,,,,,,
,7,KOMBATO,,2.3,,,,,,
,8,KOWERU,,1.7,,,,,,
,9,KOYUNI,,2.9,,,,,,
,10,KUMONI,,3.1,,,,,,
,11,MAGUNGU,,3.1,,,,,,
,12,MIKEI,,2.8,,,,,,
,13,MIUGABO MKT,,3.2,,,,,,
,14,NYATUORO ,,9.1,,,,,,
,15,ONG'ER,,6.4,,,,,,
,16,ONG'ORO ,,4.6,,,,,,
,17,SARENA,,4.9,,,,,,
,18,NYANGWENA BEACH,,4.8,,,,,,
,19,NYORA ,,,,,,,,
,20,OCHUNA MKT,,,,,,,,
,21,OSANI,,,,,,,,
,22,PAP ROMBE,,,,,,,,
,23,RABWAO,,,,,,,,
,24,RIAT KONG'OU,,,,,,,,
,25,SOTA RANGENYA,,,,,,,,
,26,TITO,,,,,,,,
,27,WHITE ROCK-MUGABO BEACH,,,,,,,,
,28,WINJO MKT,,,,,,,,
,29,YAGO,,,,,,,,
,TOTAL,31,,87.5,0,,0,0,,0
SUMMARY ,,,,,,,,,,
,,,,,NO,,,PERCENTAGE,,
,,TOTAL FACILITIES   ,,,123,,,,,
,,ELECTRIFIED,,,92,,,75%,,
,,UNELECTRIFIED,,,31,,,25%,,
RONGO CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
,1,AKOKO,,,ANGONGA SEC,,,ANGAGA DISP.,,
,2,ANGAGA,,,AORA JOPE SCHOOL (IN DESIGN),,,AWENDO  S.D.H.,,
,3,AWENDO  DIV. HQ.,,,BISHOP ADERA KANG'O (IN DESIGN),,,DEDE DISP.,,
,4,CHAMGIWADU,,,DAGO KODERO SCH.,,,HOSPITAL-RAKWARO,,
,5,DEDE,,,DEDE GIRLS,,,KUJA DISP.,,
,6,DIER AORA MKT/POSHOMILL,,,GAMBA MIXED,,,KWOYO KODALO H/C.,,
,7,KADONGO ,,,KAMAGAMBO ADVENTIST,,,LWALA ,,
,8,KANYIMACH,,,KAMEJI,,,MARIWA H/C,,
,9,KILO MARKET ,,,KAMEJI SEC (IN DESIGN),,,MINYENYA DISP.,,
,10,KITERE,,,KAMGUNDHO ST. PATRICK MIXED ,,,NDEGE ORIEDO DISP. (IN DESIGN),,
,11,KOBADO,,,KAMGUNDHO ST. PATRICK MIXED (IN DESIGN),,,NGONGA,,
,12,KOGENYA,,,KAMYAWA,,,NYAKURU DISP.,,
,13,KOKURO,,,KANGA BOYS,,,ONGO HEALTH CENTRE,,
,14,KUJA,,,KANGESO,,,RABONDO DISP.,,
,15,KWOYO,,,KANYASREGA,,,RINGIA KADONGO DISP,,
,16,LWALA ,,,KANYAWANGA,,,RONGO  S.D.H.,,
,17,MADIABA,,,KAWUONDI SEC,,,SIRUTI DISP.,,
,18,MAHENA,,,KODEROBARA,,,ANGONGA DISP,,
,19,MANYONGE,,,KOGELLO,,,NGODHE H/C,,
,20,MARERA,,,KOKURO,,,,,
,21,MARIWA,,,KOMOLORUME,,,,,
,22,MAROO,,,KUJA SPECIAL,,,,,
,23,MENYENYA ,,,KWOYO KODALO,,,,,
,24,MULO BAR MKT(WIP),,,LANGO AREK SEC (IN DESIGN),,,,,
,25,MWATA,,,MANYATTA,,,,,
,26,NDEGE ORIEDO (IN DESIGN),,,MINYENYA,,,,,
,27,NGERE,,,MOI INSTITUTE OF TECHNOLOGY,,,,,
,28,NGONGA,,,MULO SCHOOL OF EXCELLENCE(WIP),,,,,
,29,NYABURU MKT,,,NYAKURU,,,,,
,30,NYAKURU,,,NYAMUGA SEC,,,,,
,31,NYAMBIJA,,,NYANGAO SEC (IN DESIGN),,,,,
,32,NYAONDO,,,NYANG'AU,,,,,
,33,NYATAMBE,,,NYARACH,,,,,
,34,OBAMA,,,NYASORI POLY.,,,,,
,35,OBOKE MKT(IN DESIGN),,,OFWANGA SEC (COMMITTTED-IN DESIGN),,,,,
,36,OCHOL,,,OMWARE SEC,,,,,
,37,ODONGO OHER MKT,,,OWIRO AKOKO,,,,,
,38,OLARE ,,,OYUGI OGANGO,,,,,
,39,OMWARE,,,PE-HILL BOYS,,,,,
,40,OPAPO,,,RABONDO,,,,,
,41,OPOYA,,,SANGO SEC (IN DESIGN),,,,,
,42,OTOCHOGO,,,SIGIRIA SEC (BADEA),,,,,
,43,RAKWARO MKT,,,SIRUTI,,,,,
,44,RANEN,,,ST. JOHNS SEMINARY RAKWARO,,,,,
,45,RINYA,,,ST. MARYS NYANGA MIXED,,,,,
,46,RIOSIR,,,ST. TIMONS RABONDO,,,,,
,47,RONGO DIST HQ.,,,ULANDA GIRLS,,,,,
,48,SIGIRIA,,,WAWERE BORDING (WIP),,,,,
,49,SIRUTI ,,,WINYO MIXED,,,,,
,50,TONYE,,,YAGO,,,,,
,51,ULANDA,,,KUDHO SEC,,,,,
,52,WAWARE MKT (WIP),,,,,,,,
,53,ORIEDO MKT,,,,,,,,
,TOTAL,53,,,51,,,19,,
RONGO CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST ,SEC SCHOOLS/POLY,,COST ,HEALTH CENTRES,,COST 
,1,NYABERA,,3.1,,,,,,
,2,ALARA,,5.7,,,,,,
,3,ALUOR,,8.1,,,,,,
,4,ANG'OGO,,5.8,,,,,,
,5,KADIANGA,,2.3,,,,,,
,6,KANGA MACHINE,,2.2,,,,,,
,7,OCHODORORO,,2.5,,,,,,
,8,ONGONGA,,8.1,,,,,,
,9,ONYIERO,,4.2,,,,,,
,10,RABUOR,,6.5,,,,,,
,TOTAL,10,,48.5,0,,8.7,0,,0
SUMMARY ,,,,,,,,,,
,,,,,NO,,,PERCENTAGE,,
,,TOTAL FACILITIES   ,,,133,,,,,
,, ELECTRIFIED,,,123,,,92%,,
,,UNELECTRIFIED,,,10,,,8%,,
URIRI CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
,1,AHEDO MKT (WIP),,,BWARE,,,BWARE DISP.,,
,2,ANJEGO,,,CHUNGE,,,MIDIDA HC,,
,3,BENGA MARKET,,,GOT KORWA,,,OMULLO(IN DESIGN),,
,4,BWARE,,,GOT ORANGO,,,ONGITO DISP (WB),,
,5,DAK OTUNGA(BADEA),,,KORWA SEC (WIP),,,OTHORO H/C,,
,6,DUNGA TC  (BADEA),,,KWOYO KODALO,,,OYANI H/C,,
,7,JUNCTION RAMUOMA MARKET,,,LWALA MIXED,,,PINY OWACH HC,,
,8,KAMBUJI,,,MARCY ORPHANAGE ,,,SIBUOCHE,,
,9,KILO,,,MASOGE SEC (WB),,,WANGIYA DISP,,
,10,KODEGI BH JUNCTION,,,MIDIDA SEC  (IN DESIGN),,,,,
,11,LUALA,,,MUSUNGU POLY,,,,,
,12,NYAKURKUMA,,,OKOK SEC(IN DESIGN),,,,,
,13,NYAMAGE MKT (WIP),,,ONDOME,,,,,
,14,NYASOKO,,,ORUBA GIRLS,,,,,
,15,ORIA MKT,,,OSOGO,,,,,
,16,ORUBA,,,PINY OWACH SEC,,,,,
,17,OSOGO,,,SAINT LINUS OKOK (IN DESIGN),,,,,
,18,OTHORO,,,ST.JOSEPHS RAPOGI,,,,,
,19,PINY OWACH MKT,,,THIM JOPE,,,,,
,20,RAPOGI,,,,,,,,
,21,SIBUOCHE,,,,,,,,
,22,SIBUOCHE MKT,,,,,,,,
,23,SIRUTI TC (BADEA),,,,,,,,
,24,STELLA,,,,,,,,
,25,THIM JOPE,,,,,,,,
,26,URIRI  DIV. HQ.,,,,,,,,
,27,WANGIYA,,,,,,,,
,TOTAL,27,,,19,,,9,,
URIRI CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST ,SEC SCHOOLS/POLY,,COST ,HEALTH CENTRES,,COST 
,1,ACHUTH,,4.7,,,,,,
,2,ANG'ANO,,0.7,,,,,,
,3,KAMIN OLEWE,,0.3,,,,,,
,4,LELA,,7,,,,,,
,5,OYUMA,,3.5,,,,,,
,6,AGANO,,,,,,,,
,TOTAL,6,,16.1,0,,7.9,0,,
SUMMARY ,,,,,,,,,,
,,,,,NO,,,PERCENTAGE,,
,,TOTAL FACILITIES   ,,,61,,,,,
,,ELECTRIFIED,,,55,,,90%,,
,,UNELECTRIFIED,,,6,,,10%,,
NYAMIRA COUNTY,,,,,,,,,,
KITUTU MASABA CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
,1,AMABUKO,,,BITICHA,,,AMAIGA DSP,,
,2,BITICHA ,,,BOCHARIA SEC/POLY (WIP),,,BOGWENDO H/C (BADEA),,
,3,BOGEKA,,,BOGEKA SEC (WIP),,,EKENYORU DSP,,
,4,BOGWENDO MKT (BADEA),,,BOGWENDO SEC (BADEA),,,ESANI H/C,,
,5,BWO OMAO,,,BONYUNYU POLY (WIP),,,GEGTA DISP,,
,6,EKERUBO,,,EKENYORU,,,GESIMA  H/C,,
,7,ESANI [RIOBARA],,,EKERUBO POLY,,,GESURE H/C,,
,8,GESIMA,,,EKERUBO SEC,,,KENYAMWARE ,,
,9,GUCHA,,,ESANI  MIXED,,,KERONGO DSP,,
,10,IKONGE,,,GEKE MIXED ,,,KIANDEGE DISP.,,
,11,KARANTINI (BADEA),,,GESIMA POLY,,,KIANGENDE,,
,12,KEBOBA,,,GESURE,,,MACHURIATI H/C,,
,13,KIAMITENGI,,,GETENI POLY(WIP),,,MAGOMBO COMM CENTRE ,,
,14,KIAMOGITI,,,GIRANGO (WIP),,,MANGA S.D.H. ,,
,15,KIANGOSO,,,IKONGE SDA MIXED ,,,MIRIRI DISP.,,
,16,KIBIRICHI,,,IRANYA SEC,,,MOCHENWA DISP.,,
,17,KIOMOSO,,,KAHAWA SEC ,,,MONGONI DISP.,,
,18,MACHURIATI,,,KARANTINI (WIP),,,MOSOBETI,,
,19,MAGOMBO,,,KARATINI SEC (WIP0,,,NYAKEGOGI DSP,,
,20,MANGA DIV.HQ.,,,KEBIRICHI,,,NYAMAKOROTO HC,,
,21,MANGA MKT,,,KENYAMWARE,,,NYAMBARIA GEKE DISP,,
,22,MIRIRI,,,KENYERERE POLY (IN DESIGN),,,NYANCHONORI,,
,23,MOCHENWA,,,KERONGETA (WIP),,,NYANGENA H/C ,,
,24,MOKOMONI,,,KIABIRAA SEC,,,OGANGO H/C,,
,25,MORAKO,,,KIANDEGE SEC,,,RIABORE H/C(IN DESIGN),,
,26,MOSIOBET,,,KIANGENDE POLY.,,,RIARWORO H/C,,
,27,NYABIGEGE,,,KIOBWOGE POLY,,,RIGOMA H/C,,
,28,NYABIOTO,,,KUJA SEC (WIP),,,RIKENYE DISP.,,
,29,NYABORWAIRE,,,MACHURIATI,,,ST. ELIZABETH GEKANO,,
,30,NYAIKURO,,,MANGA GIRLS' HIGH ,,,TOMBE DISP.,,
,31,NYAMAKOROTO,,,MATUTU PAG,,,NYAGANCHA HC,,
,32,NYAMWANGA(WIP),,,MIRIRI  POLY.,,,,,
,33,NYANGINA TC (BADEA),,,MIRIRI SEC,,,,,
,34,NYANGORI,,,MOCHENWA  POLY.,,,,,
,35,NYAOBE,,,MOCHENWA SDA,,,,,
,36,NYARONGE(WIP),,,MOKOMONI SDA  SEC(WIP),,,,,
,37,OMOKONGE,,,MOKWERERO (BADEA),,,,,
,38,RIABAGAKA,,,MONGONI,,,,,
,39,RIAMATUURI,,,MORAKO SEC,,,,,
,40,RIAMONI [RIAKUMBA],,,MOSIOBET,,,,,
,41,RIGOMA  DIV.HQ.,,,NYABISIMBA,,,,,
,42,RITONGO ,,,NYACHICHI SEC,,,,,
,43,SENGENERI,,,NYAGANCHA SEC (WIP),,,,,
,44,SOKOBE,,,NYAGENA MIXED SEC (BADEA),,,,,
,45,TOMBE,,,NYAIKURO  ,,,,,
,46,RIKENYE,,,NYAISA SEC,,,,,
,47,KERICHA SHOPING CENTRE,,,NYAISA-MANGA SDA  ,,,,,
,48,MOTURUMESI,,,NYAKONGO HARAMBEE ,,,,,
,49,,,,NYAMBARIA BOYS(WIP),,,,,
,50,,,,NYANCHONORI (COMITTED-IN DSIGN),,,,,
,51,,,,NYANKOBA SDA SEC,,,,,
,52,,,,NYARIACHO MIXED ,,,,,
,53,,,,NYARONGE SEC (WIP),,,,,
,54,,,,NYASUMI SEC (WIP),,,,,
,55,,,,NYATIEKO (WIP),,,,,
,56,,,,OGANGO MIXED  ,,,,,
,57,,,,OMOYO MIXED ,,,,,
,58,,,,OROTUBA POLY.,,,,,
,59,,,,OROTUBA SEC,,,,,
,60,,,,RIABE SEC (WIP),,,,,
,61,,,,RIAMACHANA,,,,,
,62,,,,RIAMONI ,,,,,
,63,,,,RIAOSIAGA SEC (WIP),,,,,
,64,,,,RIAKWORO SEC (WIP),,,,,
,65,,,,RIAYABE SEC (WIP),,,,,
,66,,,,RIGOMA,,,,,
,67,,,,RIOSIAGO ,,,,,
,68,,,,RISA POLY,,,,,
,69,,,,RITIBO POLY  (IN DESIGN),,,,,
,70,,,,SENGERA MANGA ,,,,,
,71,,,,ST ANATOLE NYANCHORI SEC(WIP),,,,,
,72,,,,ST DON BOSCO ,,,,,
,73,,,,ST TERESA'S GEKANO GIRLS,,,,,
,74,,,,ST YUVINALIS NYAMAKOROTO,,,,,
,75,,,,ST. DANES ERONGE,,,,,
,76,,,,ST. JOSEPH'S NYAGUKU  ,,,,,
,77,,,,ST. THOMAS GEKANO  ,,,,,
,78,,,,ST.ANATOLE NYANCHONORI(WIP),,,,,
,79,,,,ST.FRANCIS NYATIEKO,,,,,
,80,,,,ST.PAUL'S MANGA OROTUBA,,,,,
,81,,,,SUNGUTUTA SEC  (WIP),,,,,
,TOTAL,48,,,81,,,31,,
KITUTU MASABA CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
,1,NYANCHORI,,1.3,,,,,,
,2,ITONGO,,6.3,,,,,,
,3,KENYAMWARE ,,4.2,,,,,,
,4,MOBAMBA,,6.1,,,,,,
,5,RIANYABERI,,4.6,,,,,,
,6,KAHAWA MKT,,4.8,,,,,,
,7,SENGERA,,,,,,,,
,8,MOSOBETI MKT ,,,,,,,,
,9,RIABAGAKA,,,,,,,,
,10,NYABARAINYE ,,,,,,,,
,11,NYAGECHECHE MKT ,,,,,,,,
,12,NYANGEMA MKT ,,,,,,,,
,TOTAL,12,,27.3,0,,0,0,,2.4
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL FACILITIES   ,,,172,,, ,,
, ,ELECTRIFIED,,,160,,,93%,,
, ,UNELECTRIFIED,,,12,,,7%,,
NORTH  MUGIRANGO/ BORABU CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
,1,BONYUNYU,,,BONYUNYU POLY,,,AMATERIO DISP.,,
,2,CHEPNG'OMBE,,,BORABU HILL SIDE,,,CHEPNG'OMBE H/C,,
,3,EKERENYO,,,CHINCHE PROPOSE SEC (IN DESIGN),,,EKERENYO H/C,,
,4,ENSAKIA,,,DOKA (IN DESIGN),,,ENDIBA DISP.,,
,5,ENSINYO,,,EGENTUBI SEC,,,ENSAKIA DSP,,
,6,ERANDI,,,EKERUBO GITARE GIRLS,,,ESIANYI DISP.(WIP),,
,7,ERONGE,,,EKERUBO GITARE POLY,,,ETONO H/C (IN DESIGN),,
,8,ESERETI,,,ENDIBA TEC DEB.,,,GETARE SDA H/C (BADEA),,
,9,ESISE,,,ENKINDA S D A  MIXED,,,ISIANYI DISP.,,
,10,GESARATE,,,ENSAKIA,,,ISOGE H/C,,
,11,GESOKO,,,ERONGE D.E.B,,,ITIBO DISP.,,
,12,GETANGWA,,,ERONGE S.D.A. MIXED  ,,,KIABORA DISP(IN DESIGN),,
,13,GETARE,,,ESISE,,,KIJAURI H/C,,
,14,GIETAI,,,GEKENDO,,,KINENI H/C,,
,15,GUCHA,,,GEKONGE SEC,,,KIOGE DISP (WIP),,
,16,IKONGE,,,GESURA ORPHANAGE CENTRE (IN DESIGN),,,KITARU,,
,17,ISINTA,,,GISAGWE SEC,,,MAGWAGWA DISP.,,
,18,ISOGE,,,IKAMU,,,MECHEO H/C,,
,19,KAHAWA,,,IKONGE PAG  ,,,MISAMBI DISP.,,
,20,KAROTA (BADEA),,,ITUMBE SDA MIXED,,,MOKONI DISP(IN DESIGN),,
,21,KEA,,,KEA SDA MIXED,,,MOTONTERA DISP.(IN DESIGN),,
,22,KENYORO,,,KEBABE GIRLS,,,MWONGORI DISP.,,
,23,KEREMA,,,KEGINGA SEC  (IN DESIGN),,,NDEREMA DISP.,,
,24,KIANGOMBE,,,KENENI MIXED SEC,,,NYABIKOMU H/C,,
,25,KIBUSE,,,KENGUSO S.A.,,,NYAGANCHA HC(IN DESIGN),,
,26,KIBUYE,,,KENYORO E.L.C.K.  ,,,NYAKENIMO DISP(IN DESIGN),,
,27,KIJAURI,,,KEREMA SEC,,,NYAMUSI H/C,,
,28,KIOGE,,,KIABONYURU  SEC(WIP),,,NYANDOCHE IBERE DISP.,,
,29,KIOMARA MKT ,,,KIAMOGAKE UNIVERSITY  CAMPUS  (IN DESIGN),,,NYANKONGO HC(WITHIN TX RANGE),,
,30,MABARIRI,,,KIBUSE,,,NYANSIONGO DISP.,,
,31,MAGWAGWA,,,MAGERI (RIYABE SEC)-WIP,,,NYASANCHA,,
,32,MAKUTANO,,,MAGONGA,,,OBARABU H/C(IN DESIGN) ,,
,33,MANA POLICE STN.,,,MATONGO BOYS,,,ORWAKI DISP.,,
,34,MANGA,,,MATONGO LUTHERAN (WIP) ,,,RIECHIERI DISP.,,
,35,MATONGO,,,MECHEO MIXED SEC,,,RIGOKO DISP.,,
,36,MATORA MKT,,,MEMISI,,,RIKENYE HC,,
,37,MATUNWA,,,MENYENYA S.D.A.,,,RIOMEGO H/C,,
,38,MECHEO,,,MISAMBI  ,,,SAIGA INGINYA,,
,39,MEMISI,,,MOGONGO SPECIAL SCHOOL (WIP),,,TINDERETI H/C,,
,40,METAMAYWA,,,MWONGORI  YOUTH POLY ,,,,,
,41,MISAMBI (WB),,,NTANA SEC (BADEA),,,,,
,42,MOKOMONI,,,NYAGOKIANI GIRLS (WIP),,,,,
,43,MONYAMA,,,NYAIRANGA SEC.,,,,,
,44,MOTURUMESI,,,NYAKARANGA SEC.(WIP),,,,,
,45,MUNGORI,,,NYAKENIMO SEC.,,,,,
,46,MWONGORI,,,NYAKWEREMA ST JOHNS SEC,,,,,
,47,NYAGOKIANA,,,NYAMAURO SEC,,,,,
,48,NYAIBASO,,,NYAMIRANGA S.D.A.  ,,,,,
,49,NYAIRANGA,,,NYAMUSI,,,,,
,50,NYAKENIMO,,,NYAMWANCHANI,,,,,
,51,NYAKENIMO MKT (IN DESIGN),,,NYANGOGE,,,,,
,52,NYAKWEREMA,,,NYANKONGO SEC(WIP),,,,,
,53,NYAMATIMBO,,,NYANSIONGO HIGH,,,,,
,54,NYAMIRANGA,,,OMONAYO SEC (IN DESIGN),,,,,
,55,NYAMUSI,,,ONSANDO  GIRLS  (IN DESIGN),,,,,
,56,NYAMWANCHANI,,,RIANYAEMO,,,,,
,57,NYANDEREMA  (BADEA),,,RIANYAEMO SEC,,,,,
,58,NYANGEITA,,,RIGOKO MIXED  ,,,,,
